prompt_tokens,generation_tokens,ttft,generation_time,launch_time,finish_time
689,275,0.06115365028381348,7.970293045043945,1746747897.9000044,1746747905.9314513
543,332,0.051114797592163086,10.076443433761597,1746747898.150555,1746747908.2781134
550,286,0.05117368698120117,8.69679570198059,1746747898.4008138,1746747907.1487834
499,270,0.08553266525268555,8.173134326934814,1746747898.650222,1746747906.9088893
1341,240,0.07117128372192383,7.25480055809021,1746747898.9006867,1746747906.2266588
765,125,0.06618523597717285,3.580042600631714,1746747899.1499949,1746747902.796223
981,181,0.08855056762695312,5.4774253368377686,1746747899.3999584,1746747904.9659345
968,244,0.06873297691345215,7.429015636444092,1746747899.650367,1746747907.1481159
673,51,0.07914352416992188,1.4248099327087402,1746747899.9003177,1746747901.4042723
311,475,0.06038355827331543,14.369714260101318,1746747900.1499991,1746747914.5800972
1209,77,0.0740807056427002,2.1809849739074707,1746747900.4005697,1746747902.6556373
341,147,0.08489012718200684,4.337120532989502,1746747900.6502218,1746747905.0722327
517,250,0.06734561920166016,7.423195838928223,1746747900.900009,1746747908.3905506
477,262,0.05739736557006836,7.7965757846832275,1746747901.1502283,1746747909.0042017
1056,162,0.07294821739196777,4.784273624420166,1746747901.400568,1746747906.2577903
222,310,0.0647580623626709,9.505399227142334,1746747901.650152,1746747911.2203095
708,108,0.08388090133666992,3.3843274116516113,1746747901.899934,1746747905.3681424
763,137,0.06815671920776367,4.278313398361206,1746747902.1505368,1746747906.4970074
818,460,0.05374789237976074,14.048496723175049,1746747902.4006715,1746747916.5029163
875,247,0.06862235069274902,7.65522575378418,1746747902.6499784,1746747910.3738267
348,42,0.07002592086791992,1.1917026042938232,1746747902.8999875,1746747904.1617162
190,130,0.0648953914642334,4.112002372741699,1746747903.1501164,1746747907.3270144
1071,297,0.1814556121826172,9.211597919464111,1746747903.3999445,1746747912.792998
1184,327,0.12453627586364746,10.150415658950806,1746747903.6503043,1746747913.9252565
377,30,0.092498779296875,0.9108595848083496,1746747903.9003036,1746747904.9036624
924,222,0.0452728271484375,6.787402391433716,1746747904.1500497,1746747910.9827251
826,173,0.1288282871246338,5.194186687469482,1746747904.4005334,1746747909.7235487
696,158,0.13640236854553223,4.81079888343811,1746747904.650702,1746747909.5979037
717,276,0.08479738235473633,8.435257196426392,1746747904.9006882,1746747913.420743
507,246,0.0689239501953125,7.573550701141357,1746747905.1504335,1746747912.7929084
816,321,0.07253217697143555,9.825944423675537,1746747905.402032,1746747915.3005087
351,134,0.09092187881469727,4.066439628601074,1746747905.649837,1746747909.8071985
340,84,0.06460118293762207,2.510977029800415,1746747905.9000273,1746747908.4756057
593,231,0.07657647132873535,7.104817152023315,1746747906.1508393,1746747913.3322332
982,186,0.0966947078704834,5.679405689239502,1746747906.4012394,1746747912.1773403
1214,416,0.12239861488342285,12.86277723312378,1746747906.650291,1746747919.635467
899,434,0.10414457321166992,13.7017662525177,1746747906.8997998,1746747920.705711
450,272,0.0586700439453125,8.465396881103516,1746747907.1507912,1746747915.6748583
535,250,0.05388188362121582,7.7806243896484375,1746747907.4001226,1746747915.2346292
898,250,0.06992721557617188,7.793268442153931,1746747907.6505105,1746747915.5137064
633,120,0.08927583694458008,3.5913445949554443,1746747907.900875,1746747911.5814958
686,101,0.0691518783569336,3.001404285430908,1746747908.1502268,1746747911.2207835
1000,146,0.1252596378326416,4.539885759353638,1746747908.400509,1746747913.0656548
487,9,0.07625937461853027,0.24956107139587402,1746747908.6499767,1746747908.9757974
782,253,0.07302427291870117,7.835495948791504,1746747908.9009273,1746747916.8094478
558,42,0.07289886474609375,1.2316079139709473,1746747909.1499023,1746747910.4544091
488,72,0.08692097663879395,2.238515615463257,1746747909.4004416,1746747911.7258785
926,433,0.06948637962341309,14.186472415924072,1746747909.6498582,1746747923.9058175
780,350,0.05612587928771973,10.941503763198853,1746747909.90023,1746747920.8978598
920,298,0.07914400100708008,9.478561401367188,1746747910.1498256,1746747919.7075312
614,281,0.061545610427856445,8.966726779937744,1746747910.4016786,1746747919.4299512
1204,112,0.12429189682006836,3.4615671634674072,1746747910.650177,1746747914.2360363
889,195,0.08181452751159668,6.021385192871094,1746747910.9000285,1746747917.0032284
578,272,0.13046765327453613,8.457229375839233,1746747911.150808,1746747919.7385058
738,327,0.09208512306213379,10.658552885055542,1746747911.4000585,1746747922.1506968
997,289,0.12050604820251465,9.332435607910156,1746747911.6503506,1746747921.1032925
879,381,0.14548897743225098,11.822415113449097,1746747911.8999114,1746747923.8678157
