prompt_tokens,generation_tokens,ttft,generation_time,user_id,question_id,launch_time,finish_time
76.0,20.0,0.1336841583251953,0.9536271095275879,2403,1,1746596674.5152016,1746596675.602513
76.0,20.0,0.08953571319580078,0.9459784030914307,2404,1,1746596679.9401672,1746596680.975682
76.0,20.0,0.12301802635192871,0.9422869682312012,2405,1,1746596685.3635814,1746596686.4288874
76.0,20.0,0.10318565368652344,0.9638352394104004,2406,1,1746596690.888867,1746596691.9558883
76.0,20.0,0.11307525634765625,0.961367130279541,2407,1,1746596696.2301118,1746596697.304555
76.0,20.0,0.09160184860229492,0.9661190509796143,2408,1,1746596701.6744003,1746596702.732122
76.0,20.0,0.09682941436767578,0.9616329669952393,2409,1,1746596707.0978172,1746596708.15628
76.0,20.0,0.09759306907653809,0.9566197395324707,2410,1,1746596712.5234394,1746596713.5776525
76.0,20.0,0.08923912048339844,0.945624828338623,2411,1,1746596717.9456189,1746596718.9804833
76.0,20.0,0.10129570960998535,0.9478495121002197,2412,1,1746596723.3689497,1746596724.4180954
76.0,20.0,0.11002182960510254,0.9676816463470459,2413,1,1746596728.794796,1746596729.8725002
76.0,20.0,0.08915853500366211,0.9442465305328369,2414,1,1746596734.2630334,1746596735.296439
76.0,20.0,0.11185169219970703,0.9439599514007568,2415,1,1746596739.687431,1746596740.7432432
76.0,20.0,0.11219143867492676,0.9430761337280273,2416,1,1746596745.1174023,1746596746.1726704
76.0,20.0,0.1087489128112793,0.9437992572784424,2417,1,1746596750.5467412,1746596751.59929
76.0,20.0,0.10713839530944824,0.9439325332641602,2418,1,1746596755.9722385,1746596757.0233097
76.0,20.0,0.09009671211242676,0.9444706439971924,2419,1,1746596669.9960876,1746596671.0306559
125.0,20.0,0.07779288291931152,1.0067927837371826,2419,2,1746596761.4822552,1746596762.5668414
76.0,20.0,0.10814094543457031,0.944981575012207,2420,1,1746596675.418509,1746596676.4716327
125.0,20.0,0.11931800842285156,0.9502160549163818,2420,2,1746596766.9097202,1746596767.9792547
76.0,20.0,0.07969474792480469,0.948991060256958,2421,1,1746596680.8444042,1746596681.8730905
76.0,20.0,0.12210845947265625,0.9474129676818848,2422,1,1746596686.2670798,1746596687.336602
76.0,20.0,0.11290335655212402,0.9530739784240723,2423,1,1746596691.6918592,1746596692.7578375
76.0,20.0,0.12052583694458008,0.9510631561279297,2424,1,1746596697.133616,1746596698.2052054
76.0,20.0,0.10454845428466797,0.9481556415557861,2425,1,1746596702.5777714,1746596703.6304762
76.0,20.0,0.10882782936096191,0.9511439800262451,2426,1,1746596708.0012333,1746596709.061206
76.0,20.0,0.08861207962036133,0.950587272644043,2427,1,1746596713.4273014,1746596714.4665017
76.0,20.0,0.11280274391174316,0.9514000415802002,2428,1,1746596718.84887,1746596719.9130733
76.0,20.0,0.0944979190826416,0.959385871887207,2429,1,1746596724.273776,1746596725.3276603
76.0,20.0,0.12260270118713379,0.9277753829956055,2430,1,1746596729.6988952,1746596730.7492738
76.0,20.0,0.09557437896728516,0.9371294975280762,2431,1,1746596735.1663024,1746596736.1990068
76.0,20.0,0.08679699897766113,0.9386022090911865,2432,1,1746596740.5912004,1746596741.6165998
76.0,20.0,0.10084915161132812,0.938652753829956,2433,1,1746596746.0205925,1746596747.0600948
76.0,20.0,0.11528778076171875,0.9428603649139404,2434,1,1746596751.4518404,1746596752.509989
76.0,20.0,0.09136104583740234,0.9524352550506592,2435,1,1746596756.8763776,1746596757.9201744
76.0,20.0,0.12096166610717773,0.9482512474060059,2436,1,1746596670.7998185,1746596671.869032
125.0,20.0,0.13042187690734863,0.9756655693054199,2436,2,1746596762.28538,1746596763.391468
76.0,20.0,0.09897613525390625,0.9442465305328369,2437,1,1746596676.2250361,1746596677.2682593
125.0,20.0,0.08282899856567383,0.9742825031280518,2437,2,1746596767.7137241,1746596768.770836
76.0,20.0,0.12393641471862793,0.9465537071228027,2438,1,1746596681.6503263,1746596682.720817
76.0,20.0,0.11223793029785156,0.9454948902130127,2439,1,1746596687.1744366,1746596688.2321703
76.0,20.0,0.08030581474304199,0.9437167644500732,2440,1,1746596692.5977387,1746596693.621762
76.0,20.0,0.08287882804870605,0.9494967460632324,2441,1,1746596697.9400663,1746596698.9724424
76.0,20.0,0.07770752906799316,0.9440240859985352,2442,1,1746596703.3840365,1746596704.4057686
76.0,20.0,0.10504770278930664,0.9444763660430908,2443,1,1746596708.8071637,1746596709.8566885
76.0,20.0,0.10148334503173828,0.9478883743286133,2444,1,1746596714.2328258,1746596715.282198
76.0,20.0,0.11056756973266602,0.9469470977783203,2445,1,1746596719.6545346,1746596720.7120497
76.0,20.0,0.12352108955383301,0.941786527633667,2446,1,1746596725.0808878,1746596726.1461961
76.0,20.0,0.10143446922302246,0.9511847496032715,2447,1,1746596730.5466068,1746596731.5992267
76.0,20.0,0.09639096260070801,0.9443554878234863,2448,1,1746596735.9721715,1746596737.0129187
76.0,20.0,0.11158537864685059,0.94523024559021,2449,1,1746596741.402256,1746596742.4590724
76.0,20.0,0.11850643157958984,0.947333812713623,2450,1,1746596746.8259494,1746596747.8917902
76.0,20.0,0.11302995681762695,0.9440035820007324,2451,1,1746596752.257283,1746596753.314317
76.0,20.0,0.11197733879089355,0.9480762481689453,2452,1,1746596757.682602,1746596758.742656
76.0,20.0,0.1145009994506836,0.9458818435668945,2453,1,1746596671.7037897,1746596672.764173
125.0,20.0,0.09939813613891602,0.9671080112457275,2453,2,1746596763.1919017,1746596764.2584085
76.0,20.0,0.08496403694152832,0.9417412281036377,2454,1,1746596677.1288905,1746596678.1555963
125.0,20.0,0.0967710018157959,0.9378087520599365,2454,2,1746596768.6201503,1746596769.6547306
76.0,20.0,0.12310504913330078,0.9440178871154785,2455,1,1746596682.55354,1746596683.6206636
76.0,20.0,0.12313270568847656,0.9445891380310059,2456,1,1746596687.9776134,1746596689.0453358
76.0,20.0,0.12138557434082031,0.9457261562347412,2457,1,1746596693.4011059,1746596694.468218
76.0,20.0,0.07841634750366211,0.9271798133850098,2458,1,1746596698.8431807,1746596699.8487773
76.0,20.0,0.11706209182739258,0.9412312507629395,2459,1,1746596704.287621,1746596705.3459148
76.0,20.0,0.09472131729125977,0.9442315101623535,2460,1,1746596709.7123017,1746596710.7512553
76.0,20.0,0.09598135948181152,0.9479551315307617,2461,1,1746596715.1360993,1746596716.1800363
76.0,20.0,0.0836484432220459,0.942643404006958,2462,1,1746596720.5579104,1746596721.5842028
76.0,20.0,0.09999847412109375,0.9444870948791504,2463,1,1746596725.9844408,1746596727.0289266
76.0,20.0,0.0985112190246582,0.945824384689331,2464,1,1746596731.4510026,1746596732.495339
76.0,20.0,0.08763313293457031,0.9453823566436768,2465,1,1746596736.8756812,1746596737.9086971
76.0,20.0,0.10303330421447754,0.9462871551513672,2466,1,1746596742.3057318,1746596743.3550527
76.0,20.0,0.11253571510314941,0.9446220397949219,2467,1,1746596747.7291162,1746596748.7862747
76.0,20.0,0.10482335090637207,0.9400405883789062,2468,1,1746596753.1604085,1746596754.205273
76.0,20.0,0.10683012008666992,0.9407773017883301,2469,1,1746596758.5861967,1746596759.6338043
76.0,20.0,0.08964419364929199,0.9471135139465332,2470,1,1746596672.5074437,1746596673.544202
125.0,20.0,0.1035621166229248,0.9618496894836426,2470,2,1746596763.9951732,1746596765.0605857
76.0,20.0,0.12369084358215332,0.9411368370056152,2471,1,1746596678.0324454,1746596679.0972733
76.0,20.0,0.11378979682922363,0.9490063190460205,2472,1,1746596683.4566762,1746596684.519473
76.0,20.0,0.11444234848022461,0.9466216564178467,2473,1,1746596688.880665,1746596689.9417295
76.0,20.0,0.09500813484191895,0.9334750175476074,2474,1,1746596694.2216103,1746596695.2500942
76.0,20.0,0.0934300422668457,0.9732420444488525,2475,1,1746596699.7629929,1746596700.8296654
76.0,20.0,0.10447359085083008,0.9461798667907715,2476,1,1746596705.0907922,1746596706.1414459
76.0,20.0,0.11001348495483398,0.9452879428863525,2477,1,1746596710.5152757,1746596711.5705776
76.0,20.0,0.09493327140808105,0.9467108249664307,2478,1,1746596715.9385989,1746596716.9802434
76.0,20.0,0.12144088745117188,0.9448633193969727,2479,1,1746596721.4618046,1746596722.5281093
76.0,20.0,0.09122347831726074,0.9461588859558105,2480,1,1746596726.8877704,1746596727.925153
76.0,20.0,0.10083794593811035,0.9467504024505615,2481,1,1746596732.2540565,1746596733.3016455
76.0,20.0,0.12197327613830566,0.9457340240478516,2482,1,1746596737.6790965,1746596738.7468042
76.0,20.0,0.07483530044555664,0.9459943771362305,2483,1,1746596743.1094403,1746596744.1302705
76.0,20.0,0.07524967193603516,0.9446713924407959,2484,1,1746596748.5319257,1746596749.5518472
76.0,20.0,0.11865377426147461,0.9453322887420654,2485,1,1746596753.9636123,1746596755.0275989
76.0,20.0,0.09589576721191406,0.9426398277282715,2486,1,1746596759.3894234,1746596760.4279594
76.0,20.0,0.08335280418395996,0.9425218105316162,2487,1,1746596673.4108832,1746596674.4367583
125.0,20.0,0.09310197830200195,0.9688639640808105,2487,2,1746596764.8987787,1746596765.9607453
76.0,20.0,0.09407520294189453,0.9420650005340576,2488,1,1746596678.8358278,1746596679.8719687
76.0,20.0,0.07723069190979004,0.9447004795074463,2489,1,1746596684.2595582,1746596685.28149
76.0,20.0,0.1114950180053711,0.9439489841461182,2490,1,1746596689.683644,1746596690.7390885
76.0,20.0,0.11252260208129883,0.9482710361480713,2491,1,1746596695.126356,1746596696.1871498
76.0,20.0,0.08835530281066895,0.9488046169281006,2492,1,1746596700.5703664,1746596701.6075275
76.0,20.0,0.097320556640625,0.9451830387115479,2493,1,1746596705.9939642,1746596707.0364683
76.0,20.0,0.10150980949401855,0.945213794708252,2494,1,1746596711.4187205,1746596712.4654443
76.0,20.0,0.08836889266967773,0.9424779415130615,2495,1,1746596716.8420525,1746596717.8729002
76.0,20.0,0.10724139213562012,0.941246509552002,2496,1,1746596722.2650843,1746596723.3135724
76.0,20.0,0.11405420303344727,0.9426605701446533,2497,1,1746596727.690942,1746596728.7476573
76.0,20.0,0.09354829788208008,0.9438154697418213,2498,1,1746596733.15771,1746596734.1950743
76.0,20.0,0.11402750015258789,0.9433352947235107,2499,1,1746596738.5827734,1746596739.6401367
76.0,20.0,0.1167914867401123,0.943138837814331,2500,1,1746596744.0126367,1746596745.0725675
76.0,20.0,0.11544585227966309,0.9438750743865967,2501,1,1746596749.4355202,1746596750.4948416
76.0,20.0,0.109344482421875,0.9449937343597412,2502,1,1746596754.868279,1746596755.9226177
76.0,20.0,0.08520030975341797,0.9153118133544922,2503,1,1746596760.2928882,1746596761.2934008
