prompt_tokens,generation_tokens,ttft,generation_time,launch_time,finish_time
689,275,0.35065603256225586,22.70916199684143,1746570471.0428228,1746570494.1026416
543,332,0.5477821826934814,26.773694276809692,1746570471.154272,1746570498.4757495
550,286,0.4359250068664551,23.665030479431152,1746570471.2656522,1746570495.3666084
499,270,0.4619131088256836,22.163840293884277,1746570471.3762813,1746570494.0020356
1341,240,0.7820098400115967,21.04559874534607,1746570471.4877214,1746570493.3153307
765,125,0.6712517738342285,12.534594297409058,1746570471.5989654,1746570484.8048122
981,181,0.9181439876556396,16.186036109924316,1746570471.7098708,1746570488.8140516
968,244,1.1723296642303467,21.0141761302948,1746570471.8202813,1746570494.0067878
673,51,1.4332466125488281,6.445112228393555,1746570471.9317808,1746570479.81014
1209,77,1.357360601425171,8.360543012619019,1746570472.15428,1746570481.872184
341,130,1.248772144317627,11.867084741592407,1746570472.2649078,1746570485.3807654
517,250,0.21223163604736328,20.289363622665405,1746570472.3760664,1746570492.8776624
477,262,0.29178452491760254,21.63486361503601,1746570472.487856,1746570494.4145048
1056,162,0.8962910175323486,13.706774711608887,1746570472.597932,1746570487.2009983
222,310,0.7823772430419922,24.605814456939697,1746570472.7097461,1746570498.0979385
708,108,0.6716032028198242,10.050431966781616,1746570472.8210137,1746570483.5430498
763,137,0.9184994697570801,11.65283489227295,1746570472.931536,1746570485.502871
875,247,1.0642662048339844,18.784454584121704,1746570473.1535194,1746570493.0022411
348,42,0.9527227878570557,5.244345664978027,1746570473.2656038,1746570479.4626727
190,130,0.8408246040344238,10.890421867370605,1746570473.3765109,1746570485.1077578
1071,297,0.830873966217041,23.167112350463867,1746570473.4869404,1746570497.4849274
1184,327,0.8002822399139404,27.019587516784668,1746570473.5981417,1746570501.418012
377,30,0.6887402534484863,4.477933168411255,1746570473.7091784,1746570478.8758557
924,222,0.9357821941375732,17.463213205337524,1746570473.8202322,1746570492.2192283
826,173,1.1924850940704346,14.009247303009033,1746570473.9324882,1746570489.1342216
696,158,1.0847671031951904,12.86096739768982,1746570474.0427792,1746570487.9885142
717,276,1.351405143737793,21.924400806427002,1746570474.153765,1746570497.4295716
507,246,1.2368299961090088,19.702882289886475,1746570474.2649984,1746570495.2047112
816,321,1.2727041244506836,25.3399441242218,1746570474.3771772,1746570500.989826
351,134,0.1979968547821045,11.266445875167847,1746570474.487649,1746570485.9520924
340,84,0.23276305198669434,7.75627326965332,1746570474.5981417,1746570482.5871787
593,231,0.35434484481811523,17.425666332244873,1746570474.7090328,1746570492.4890447
982,186,0.6055829524993896,14.324337482452393,1746570474.821039,1746570489.7509599
450,272,1.3625667095184326,19.849008798599243,1746570475.1542754,1746570496.3658514
535,250,1.2463667392730713,18.15782070159912,1746570475.2648911,1746570494.6690795
898,250,1.5078258514404297,17.85032343864441,1746570475.375771,1746570494.7339208
633,120,1.759511947631836,8.120368957519531,1746570475.4872198,1746570485.3671012
686,101,1.6488385200500488,6.892986297607422,1746570475.598808,1746570484.1406333
1000,146,1.776679515838623,9.91660189628601,1746570475.709364,1746570487.4026458
487,9,0.2535831928253174,2.069882392883301,1746570475.8204718,1746570478.1439397
782,253,0.5082738399505615,19.80453109741211,1746570475.9314942,1746570496.2443001
558,39,0.7653546333312988,3.591921329498291,1746570476.0426896,1746570480.399966
488,133,0.6549491882324219,10.158100605010986,1746570476.1549764,1746570486.9680269
920,298,1.4519894123077393,21.82320475578308,1746570476.4871182,1746570499.7623131
614,281,1.3461146354675293,20.476466417312622,1746570476.5985067,1746570498.4210885
1204,112,1.3056881427764893,7.497680425643921,1746570476.7098193,1746570485.5131888
889,195,3.322997808456421,14.115922212600708,1746570476.820235,1746570494.2591558
738,189,5.045651912689209,17.546913146972656,1746570477.0433364,1746570499.635902
775,193,0.43575024604797363,18.37317657470703,1746570477.493373,1746570496.3023005
1596,223,8.155681133270264,15.79135513305664,1746570477.5980365,1746570501.5450735
810,98,7.877368688583374,8.773993492126465,1746570478.1538267,1746570494.8051894
1556,51,10.799952983856201,3.397982120513916,1746570478.2650023,1746570492.4629376
602,31,10.916990995407104,3.6550052165985107,1746570478.3762448,1746570492.9482417
1152,67,17.39592957496643,3.8894412517547607,1746570479.2651713,1746570500.5505426
407,47,14.287472009658813,3.7012174129486084,1746570479.3810923,1746570497.3697822
327,10,14.180171489715576,0.8906116485595703,1746570479.487628,1746570494.558412
858,8,19.644720315933228,0.8023438453674316,1746570481.709905,1746570502.1569698
