prompt_tokens,generation_tokens,ttft,generation_time,launch_time,finish_time
689,275,0.34450840950012207,21.8400137424469,1746569799.282019,1746569821.4665415
543,332,0.18433761596679688,26.223419189453125,1746569799.4641414,1746569825.8718987
550,286,0.27550578117370605,22.88088893890381,1746569799.646194,1746569822.8025892
499,270,0.283463716506958,21.103668451309204,1746569799.8280709,1746569821.2152035
1341,240,0.1979219913482666,19.53556799888611,1746569800.0095954,1746569819.743086
765,125,0.17437195777893066,10.704113960266113,1746569800.1910844,1746569811.0695708
981,181,0.383882999420166,14.62961483001709,1746569800.3728695,1746569815.3863678
968,244,0.5620319843292236,18.77937936782837,1746569800.5545943,1746569819.896006
673,51,0.5200960636138916,3.760560989379883,1746569800.7366548,1746569805.0173151
1209,77,0.3546876907348633,7.0728538036346436,1746569801.1007826,1746569808.5283246
341,131,0.19756698608398438,11.530789852142334,1746569801.2820694,1746569813.010427
517,250,0.2627735137939453,20.303677082061768,1746569801.4645762,1746569822.0310273
477,262,0.2755396366119385,21.30157709121704,1746569801.6456387,1746569823.222756
1056,162,0.6069016456604004,12.959672689437866,1746569801.8280187,1746569815.3945935
222,310,0.425403356552124,24.728803634643555,1746569802.010076,1746569827.1642838
708,108,0.24233222007751465,9.160580158233643,1746569802.191252,1746569811.594165
763,137,0.20744109153747559,11.193973302841187,1746569802.3735607,1746569813.7749755
875,247,0.3314647674560547,18.820093631744385,1746569802.737466,1746569821.8890247
348,40,0.22996878623962402,3.7882354259490967,1746569802.9185565,1746569806.9367611
190,130,0.17430543899536133,10.813273668289185,1746569803.1004303,1746569814.08801
1071,297,0.15914273262023926,23.941569089889526,1746569803.2825558,1746569827.383268
1184,327,0.7413864135742188,25.018487453460693,1746569803.4642482,1746569829.2241225
377,30,0.5562093257904053,2.675360918045044,1746569803.6460485,1746569806.8776202
924,222,0.3786039352416992,16.69869089126587,1746569803.828377,1746569820.9056728
826,173,0.39349937438964844,14.50300145149231,1746569804.0101168,1746569818.9066179
696,158,0.57438063621521,12.867607355117798,1746569804.1920092,1746569817.633998
717,276,0.7625143527984619,21.73260259628296,1746569804.3735554,1746569826.8686728
507,246,0.5857834815979004,19.09285569190979,1746569804.5547924,1746569824.2334397
816,321,0.6875829696655273,24.971468448638916,1746569804.7373068,1746569830.396359
351,134,0.5097463130950928,10.509955883026123,1746569804.918877,1746569815.9385796
340,84,0.215193510055542,7.502466678619385,1746569805.1010265,1746569812.8186874
593,231,0.18735313415527344,18.12898540496826,1746569805.2826045,1746569823.5989435
982,186,0.24947404861450195,14.182459354400635,1746569805.4642508,1746569819.896185
450,272,0.6285645961761475,20.22969102859497,1746569806.0100284,1746569826.8682847
535,250,0.18170738220214844,19.360268354415894,1746569806.1909516,1746569825.7329278
898,250,0.39162635803222656,19.23724937438965,1746569806.3746073,1746569826.0034835
633,120,0.5840365886688232,8.9933021068573,1746569806.5554802,1746569816.1328194
686,101,0.7374444007873535,7.044903755187988,1746569806.7369394,1746569814.519288
1000,146,0.5492615699768066,10.657731771469116,1746569806.9186633,1746569818.125657
487,9,0.27200841903686523,1.216883659362793,1746569807.1005914,1746569808.589484
782,253,0.2396714687347412,18.755956411361694,1746569807.2823317,1746569826.2779605
558,42,0.2110767364501953,3.5340545177459717,1746569807.4639065,1746569811.209038
488,72,0.2925264835357666,5.391814231872559,1746569807.6461265,1746569813.330468
780,350,0.45084667205810547,25.288362503051758,1746569808.0159097,1746569833.7551198
920,298,0.18674707412719727,22.57682490348816,1746569808.1910052,1746569830.9545774
614,281,0.22793889045715332,21.169811248779297,1746569808.373172,1746569829.770923
1204,112,0.2463667392730713,7.3615546226501465,1746569808.555718,1746569816.1636395
889,195,0.24658989906311035,13.4518141746521,1746569808.7365785,1746569822.4349833
578,272,0.22051572799682617,20.848204135894775,1746569808.91908,1746569829.9878006
738,327,0.35100436210632324,26.458086490631104,1746569809.1046302,1746569835.9137216
997,289,0.33357977867126465,23.692235469818115,1746569809.2819512,1746569833.3077672
879,264,2.467280864715576,22.164777994155884,1746569809.4639966,1746569834.096056
844,2,0.19183564186096191,1.4417047500610352,1746569809.6462862,1746569811.279827
775,193,1.600027322769165,17.332284688949585,1746569809.8279667,1746569828.7602792
1596,223,6.761076211929321,19.75954031944275,1746569810.0096633,1746569836.530281
895,261,4.519894599914551,20.852044105529785,1746569810.1969213,1746569835.568861
1218,162,5.317775726318359,12.319456338882446,1746569810.5546498,1746569828.1918826
1556,51,7.551309823989868,3.3785834312438965,1746569811.100941,1746569822.0308344
602,150,7.773894786834717,11.129205703735352,1746569811.289435,1746569830.1925359
778,204,10.789281368255615,15.654620885848999,1746569811.468625,1746569837.912528
742,254,10.723824501037598,19.16850471496582,1746569811.645644,1746569841.5379736
1443,189,8.125372648239136,14.52339792251587,1746569811.8275836,1746569834.4763548
857,131,10.214505672454834,10.219470024108887,1746569812.1988883,1746569832.6328642
1024,175,10.664525270462036,12.672993659973145,1746569812.3809624,1746569835.718482
1152,67,13.201610326766968,5.386226415634155,1746569812.736648,1746569831.3244853
407,47,10.891728162765503,3.7275638580322266,1746569812.9183059,1746569827.5375984
327,10,10.71069073677063,0.5599689483642578,1746569813.1008768,1746569824.371537
1402,177,12.654219150543213,14.12307858467102,1746569813.282354,1746569840.0596526
516,17,12.774423599243164,1.3927125930786133,1746569813.646189,1746569827.8133256
760,171,13.983431577682495,15.003774166107178,1746569814.5547931,1746569843.5419993
505,107,12.760770320892334,7.618403434753418,1746569814.919262,1746569835.2984362
831,129,16.904733896255493,10.195056438446045,1746569816.5553179,1746569843.6551085
858,8,17.34442162513733,0.442394495010376,1746569816.7368484,1746569834.5236652
505,116,17.56596875190735,8.55678129196167,1746569817.1005323,1746569843.223283
1120,51,17.846189737319946,3.5520684719085693,1746569817.2823646,1746569838.6806235
634,115,17.94203758239746,8.714057683944702,1746569817.4645243,1746569844.12062
634,83,17.488312005996704,6.340865612030029,1746569817.6459405,1746569841.4751189
1222,15,17.934417247772217,3.308785915374756,1746569818.1919281,1746569839.4351323
1805,10,23.30907702445984,0.6059143543243408,1746569821.100071,1746569845.0150628
