prompt_tokens,generation_tokens,ttft,generation_time,launch_time,finish_time
689,275,0.17730212211608887,15.370251417160034,1746154519.7461526,1746154535.2937064
543,332,0.19443249702453613,18.708950519561768,1746154521.2385943,1746154540.1419775
550,286,0.19093108177185059,16.197226762771606,1746154522.7310727,1746154539.119231
499,270,0.15784764289855957,15.39711856842041,1746154524.2243595,1746154539.779326
1341,240,0.17675495147705078,13.781454801559448,1746154525.7171075,1746154539.6753175
765,125,0.13771891593933105,7.097830295562744,1746154527.2086847,1746154534.4442365
981,181,0.19377899169921875,10.573206901550293,1746154528.7013478,1746154539.4683342
968,244,0.2855560779571533,14.257126808166504,1746154530.1946414,1746154544.7373245
673,51,0.23476505279541016,3.1065804958343506,1746154531.6863205,1746154535.027668
311,475,0.19538402557373047,28.490223169326782,1746154533.1789777,1746154561.8645854
1209,77,0.3536972999572754,4.33515739440918,1746154534.6721509,1746154539.361006
341,147,0.15354037284851074,8.469762325286865,1746154536.1640909,1746154544.7873938
517,250,0.23760747909545898,14.571186780929565,1746154537.65639,1746154552.4651845
477,262,0.15966010093688965,15.634895324707031,1746154539.1491916,1746154554.9437473
1056,162,0.3911604881286621,9.499990463256836,1746154540.6423903,1746154550.5335417
222,310,0.14138293266296387,18.639665365219116,1746154542.1347826,1746154560.915831
708,108,0.32471799850463867,6.423110008239746,1746154543.6270814,1746154550.3749096
763,137,0.3000602722167969,8.101480960845947,1746154545.1197677,1746154553.5213094
818,460,0.36037611961364746,27.58703327178955,1746154546.6124585,1746154574.559868
875,247,0.3809201717376709,14.776774406433105,1746154548.1045337,1746154563.2622285
348,40,0.1910393238067627,2.1018471717834473,1746154549.597624,1746154551.890511
190,130,0.11075115203857422,7.9238972663879395,1746154551.0898597,1746154559.1245086
1071,297,0.41712498664855957,17.537652254104614,1746154552.5819123,1746154570.5366898
1184,327,0.29042744636535645,19.664900302886963,1746154554.0753524,1746154574.0306804
377,30,0.1914520263671875,1.7974920272827148,1746154555.5671914,1746154557.556136
924,222,0.38660717010498047,13.035497426986694,1746154557.0616343,1746154570.4837391
826,173,0.35765814781188965,10.009065389633179,1746154558.5528238,1746154568.9195478
696,158,0.28525781631469727,9.192708969116211,1746154560.0454679,1746154569.523435
717,276,0.32805371284484863,16.489373922348022,1746154561.5375986,1746154578.3550265
507,246,0.2305312156677246,14.513396501541138,1746154563.0302885,1746154577.7742167
816,321,0.27750611305236816,19.414035081863403,1746154564.5231,1746154584.2146413
351,134,0.2015221118927002,8.079677104949951,1746154566.0149212,1746154574.2961206
340,84,0.1836402416229248,5.06226110458374,1746154567.507273,1746154572.7531745
593,231,0.25525784492492676,14.130325078964233,1746154568.9998817,1746154583.385465
982,186,0.38405799865722656,11.15229082107544,1746154570.4924855,1746154582.0288348
1214,416,0.28723978996276855,25.860085010528564,1746154571.984905,1746154598.13223
899,434,0.3384692668914795,26.937666177749634,1746154573.4772553,1746154600.753391
450,272,0.24207615852355957,16.586189031600952,1746154574.9705586,1746154591.7988243
535,250,0.2493908405303955,15.296185731887817,1746154576.4632895,1746154592.0088663
898,250,0.34464526176452637,15.286805629730225,1746154577.955789,1746154593.5872405
633,120,0.2866220474243164,7.18759560585022,1746154579.4479809,1746154586.9221988
686,95,0.34069252014160156,5.639020919799805,1746154580.9410112,1746154586.9207256
1000,146,0.36708855628967285,8.616358518600464,1746154582.4325118,1746154591.4159591
487,9,0.23441839218139648,0.4276082515716553,1746154583.9254868,1746154584.5875137
