prompt_tokens,generation_tokens,ttft,generation_time,launch_time,finish_time
689,275,0.13837289810180664,9.967763662338257,1746734244.7003474,1746734254.8064845
543,332,0.09804558753967285,12.043012142181396,1746734244.826136,1746734256.9671938
550,286,0.11073160171508789,10.195919752120972,1746734244.9506967,1746734255.2573483
499,270,0.05847454071044922,9.539614200592041,1746734245.0756178,1746734254.6737068
1341,240,0.07419347763061523,8.55073595046997,1746734245.2010922,1746734253.826022
765,125,0.14060592651367188,4.507104158401489,1746734245.3255546,1746734249.9732647
981,181,0.09783315658569336,6.391698360443115,1746734245.4506934,1746734251.940225
968,244,0.16521406173706055,8.863211393356323,1746734245.5753934,1746734254.6038194
673,51,0.1449134349822998,1.6907963752746582,1746734245.7011597,1746734247.5368707
311,475,0.07180261611938477,16.820117473602295,1746734245.8251476,1746734262.717068
1209,77,0.10019683837890625,2.571235179901123,1746734245.9505007,1746734248.621933
341,130,0.06779074668884277,4.790392875671387,1746734246.076101,1746734250.9342852
517,250,0.07587623596191406,9.098397254943848,1746734246.2008224,1746734255.375096
477,262,0.10233020782470703,9.51687240600586,1746734246.3259573,1746734255.9451602
1056,162,0.19512104988098145,5.800958156585693,1746734246.4509442,1746734252.4470236
222,310,0.05011701583862305,11.030354499816895,1746734246.5752838,1746734257.6557555
708,108,0.13611793518066406,3.987879991531372,1746734246.7008722,1746734250.8248703
763,137,0.1466529369354248,4.907771348953247,1746734246.8260639,1746734251.8804884
818,460,0.07438254356384277,16.380659103393555,1746734246.9508429,1746734263.4058847
875,247,0.14770054817199707,9.011624097824097,1746734247.075347,1746734256.2346718
348,42,0.059133052825927734,1.3317058086395264,1746734247.2015064,1746734248.5923462
190,130,0.059500932693481445,4.681552171707153,1746734247.325874,1746734252.0669274
1071,297,0.09591984748840332,10.776775121688843,1746734247.4502861,1746734258.3229814
1184,327,0.22432780265808105,11.460418462753296,1746734247.5768406,1746734259.261587
377,30,0.10071659088134766,1.0664777755737305,1746734247.7008462,1746734248.8680408
924,222,0.10020303726196289,7.9581286907196045,1746734247.825624,1746734255.883956
826,173,0.14258122444152832,6.09216570854187,1746734247.9504402,1746734254.1851873
696,158,0.07426095008850098,5.760738134384155,1746734248.0755572,1746734253.9105566
717,276,0.13541007041931152,10.113663673400879,1746734248.2009416,1746734258.4500155
507,246,0.08240270614624023,9.031295776367188,1746734248.3254871,1746734257.4391859
816,321,0.12645339965820312,11.190353631973267,1746734248.4503467,1746734259.767154
351,134,0.08184480667114258,4.673800230026245,1746734248.575796,1746734253.3314412
340,84,0.08511614799499512,3.154144287109375,1746734248.7010431,1746734251.9403038
593,231,0.10399961471557617,8.509533405303955,1746734248.8255653,1746734257.4390986
982,186,0.16769695281982422,6.7479166984558105,1746734248.9509056,1746734255.8665195
1214,416,0.30987095832824707,14.445631504058838,1746734249.0761104,1746734263.8316133
899,434,0.21757149696350098,15.121357679367065,1746734249.2001493,1746734264.5390787
450,272,0.10744857788085938,9.587225437164307,1746734249.3256128,1746734259.020287
535,250,0.09629273414611816,8.777157306671143,1746734249.4507518,1746734258.324202
898,250,0.15696382522583008,8.749158382415771,1746734249.578189,1746734258.4843116
633,120,0.125565767288208,4.149017095565796,1746734249.7003365,1746734253.9749198
686,101,0.14226412773132324,3.500901937484741,1746734249.8282619,1746734253.4714282
1000,146,0.1542673110961914,4.923116207122803,1746734249.951548,1746734255.0289316
487,9,0.07517623901367188,0.2393665313720703,1746734250.076011,1746734250.390554
782,64,0.1363527774810791,2.397132396697998,1746734250.2010934,1746734252.7345788
558,39,0.6081645488739014,1.3568806648254395,1746734250.3258371,1746734252.2908826
488,133,0.09757447242736816,5.180759906768799,1746734250.4527524,1746734255.7310872
926,433,1.499885082244873,15.04499626159668,1746734250.5752895,1746734267.120171
780,350,1.880864143371582,12.25360655784607,1746734250.7033687,1746734264.8378396
920,298,1.3681797981262207,10.380667448043823,1746734250.8271477,1746734262.5759952
614,281,1.4396705627441406,10.005582094192505,1746734250.9502428,1746734262.3954957
1204,112,2.8983540534973145,3.7805283069610596,1746734251.075146,1746734257.7540286
889,205,2.8162314891815186,7.115836143493652,1746734251.2006752,1746734261.1327434
578,272,2.6478872299194336,9.677493333816528,1746734251.3252072,1746734263.6505883
738,327,3.2919089794158936,11.498751878738403,1746734251.4508433,1746734266.2415044
997,289,2.4517693519592285,10.203862190246582,1746734251.5754292,1746734264.231061
879,381,3.4609622955322266,13.195430994033813,1746734251.700335,1746734268.3567288
844,326,2.4954781532287598,11.395408153533936,1746734251.8257577,1746734265.7166443
775,193,2.7956557273864746,6.4721386432647705,1746734251.950703,1746734261.2184978
1596,223,3.8688628673553467,7.464570045471191,1746734252.0756,1746734263.409033
895,261,3.7435765266418457,9.0183265209198,1746734252.2002757,1746734264.9621792
1172,302,2.5493268966674805,10.874611616134644,1746734252.3258204,1746734265.7497592
1218,149,3.5098142623901367,6.876141548156738,1746734252.450149,1746734262.8361056
739,391,3.502603530883789,13.27195119857788,1746734252.5759754,1746734269.3505301
810,318,3.669325113296509,10.749792337417603,1746734252.7003293,1746734267.119447
1556,51,5.594671726226807,1.6761746406555176,1746734252.827322,1746734260.0981686
602,150,3.450800895690918,5.407080411911011,1746734252.9505594,1746734261.8084412
778,206,5.458214282989502,7.393096685409546,1746734253.0761292,1746734265.9274404
742,254,4.378021955490112,8.509291410446167,1746734253.2004673,1746734266.087781
1443,189,6.043608665466309,6.828646659851074,1746734253.3252912,1746734266.1975467
541,294,4.16589093208313,10.36415719985962,1746734253.450512,1746734267.9805603
857,131,4.8073554039001465,4.177725791931152,1746734253.575159,1746734262.5602407
1024,175,6.149578094482422,6.345108509063721,1746734253.7027006,1746734266.1973875
1404,366,8.054425716400146,12.970799207687378,1746734253.8262544,1746734274.8514795
1152,67,6.288650035858154,2.1560158729553223,1746734253.9509294,1746734262.3955956
407,47,6.216534376144409,1.5199182033538818,1746734254.0760293,1746734261.812482
327,10,6.090723037719727,0.2815847396850586,1746734254.201131,1746734260.5734391
1402,177,8.218533515930176,6.281141757965088,1746734254.325555,1746734268.8252308
1624,266,8.093893051147461,9.213499546051025,1746734254.4515226,1746734271.7589154
516,17,8.085503101348877,0.5024724006652832,1746734254.5762367,1746734263.1642125
1150,276,7.948317527770996,9.582247972488403,1746734254.7011275,1746734272.2316935
1016,246,8.716800451278687,8.384843826293945,1746734254.8261154,1746734271.92776
871,296,7.883823394775391,10.275768280029297,1746734254.9508991,1746734273.110491
1003,238,8.536349058151245,7.992013692855835,1746734255.0761323,1746734271.6044953
760,206,8.766137838363647,6.850195646286011,1746734255.200958,1746734270.8172915
1159,508,9.35034465789795,16.956108331680298,1746734255.3252892,1746734281.6317425
505,107,7.494741439819336,3.863009452819824,1746734255.4505982,1746734266.8083494
440,185,7.369094610214233,6.475503444671631,1746734255.5759416,1746734269.4205399
835,271,8.97534728050232,9.002900123596191,1746734255.7009368,1746734273.6791844
1182,284,9.20114278793335,9.384742736816406,1746734255.8257263,1746734274.4116123
1641,305,10.431864261627197,10.262897491455078,1746734255.9507198,1746734276.645482
1344,346,7.453164100646973,11.85115361213684,1746734256.0752635,1746734275.3795815
760,318,10.240081787109375,11.201913595199585,1746734256.2002425,1746734277.6422381
839,275,10.93509316444397,9.161848068237305,1746734256.3252718,1746734276.4222133
1152,232,10.85534143447876,7.718151092529297,1746734256.4501648,1746734275.0236576
831,129,7.135096073150635,4.644105434417725,1746734256.5752866,1746734268.3544886
858,8,7.623648166656494,0.21660637855529785,1746734256.7007942,1746734264.541049
1158,266,11.597477436065674,8.946272850036621,1746734256.8256342,1746734277.3693848
505,116,7.721990346908569,3.904416084289551,1746734256.950862,1746734268.5772688
1120,51,12.365950345993042,2.1004652976989746,1746734257.0756702,1746734271.5420861
634,137,13.683780193328857,5.162047624588013,1746734257.2002554,1746734276.0460837
634,83,8.423123836517334,2.891545534133911,1746734257.3253558,1746734268.6400254
1368,443,8.476879358291626,15.528303384780884,1746734257.4504855,1746734281.4556684
1133,215,14.198061466217041,7.362223863601685,1746734257.5751488,1746734279.1354349
1222,319,14.366852760314941,10.801180839538574,1746734257.7003314,1746734282.8683653
1013,282,14.279472827911377,11.35264778137207,1746734257.826187,1746734283.4583077
1326,193,8.034098386764526,6.490530729293823,1746734257.950298,1746734272.4749277
1110,220,8.26098895072937,7.344382047653198,1746734258.0768256,1746734273.682197
864,293,16.34345006942749,9.988474130630493,1746734258.2008996,1746734284.532824
1086,248,8.119807481765747,8.273500919342041,1746734258.3251982,1746734274.7185068
1298,307,16.541077136993408,10.36099886894226,1746734258.4511704,1746734285.3532467
1176,24,8.178764343261719,2.093423366546631,1746734258.7001605,1746734268.9723485
974,193,16.31618905067444,6.489924192428589,1746734258.8258111,1746734281.6319246
1822,344,10.021547079086304,11.85088062286377,1746734258.9505827,1746734280.8230112
1218,327,17.41536235809326,10.862894773483276,1746734259.0752847,1746734287.353542
1480,231,9.849609613418579,7.736370086669922,1746734259.2018697,1746734276.7878497
1427,84,10.163395643234253,5.0694146156311035,1746734259.327268,1746734274.5600784
1140,367,17.287464141845703,12.175136089324951,1746734259.4507387,1746734288.9133391
1147,335,12.31652045249939,12.067802667617798,1746734259.5760167,1746734283.96034
1805,10,17.78397250175476,0.29840826988220215,1746734259.700758,1746734277.7831392
763,83,12.490173101425171,2.843867778778076,1746734259.8257883,1746734275.1598296
