prompt_tokens,generation_tokens,ttft,generation_time,launch_time,finish_time
689,275,0.12628698348999023,9.004324197769165,1746748440.977561,1746748450.1081727
543,332,0.08790016174316406,10.461949110031128,1746748441.2278802,1746748451.7777297
550,286,0.08811283111572266,8.996309041976929,1746748441.4781392,1746748450.5625613
499,270,0.08437514305114746,8.943650960922241,1746748441.728258,1746748450.7562845
1341,240,0.0906832218170166,7.952093601226807,1746748441.977334,1746748450.020111
765,125,0.11953997611999512,4.054842472076416,1746748442.2278256,1746748446.4022083
981,181,0.07233548164367676,5.974894762039185,1746748442.478156,1746748448.5253866
968,244,0.11845755577087402,7.999006271362305,1746748442.7272608,1746748450.844725
673,51,0.08413004875183105,1.5686194896697998,1746748442.9776006,1746748444.6303515
311,475,0.08721184730529785,15.383734226226807,1746748443.228142,1746748458.6990886
1209,77,0.1106407642364502,2.4015464782714844,1746748443.4777546,1746748445.9899428
341,126,0.07377314567565918,3.908503770828247,1746748443.7278428,1746748447.71012
517,250,0.07281947135925293,8.29407548904419,1746748443.9782054,1746748452.3451004
477,262,0.10925912857055664,8.377015352249146,1746748444.2282057,1746748452.7144804
1056,162,0.1902906894683838,5.3819897174835205,1746748444.4774978,1746748450.0497785
222,310,0.057282209396362305,9.962324142456055,1746748444.7273338,1746748454.7469404
708,108,0.11650514602661133,3.5818967819213867,1746748444.977526,1746748448.675928
763,137,0.07853055000305176,4.339251756668091,1746748445.2272098,1746748449.6449924
818,460,0.15159392356872559,15.188736915588379,1746748445.4775686,1746748460.8178995
875,247,0.1388406753540039,8.112823486328125,1746748445.7279782,1746748453.9796426
348,42,0.09747719764709473,1.3782684803009033,1746748445.9775836,1746748447.4533296
190,130,0.05994462966918945,4.186687231063843,1746748446.2273295,1746748450.473962
1071,297,0.16203737258911133,9.69518756866455,1746748446.477605,1746748456.3348303
1184,327,0.12317562103271484,10.47825288772583,1746748446.7279193,1746748457.329348
377,30,0.058261871337890625,0.9251680374145508,1746748446.977596,1746748447.9610262
924,222,0.07613635063171387,7.251725196838379,1746748447.2276027,1746748454.5554645
826,173,0.09351325035095215,5.5415332317352295,1746748447.4773319,1746748453.1123786
696,158,0.11513280868530273,5.092947483062744,1746748447.7275517,1746748452.9356322
717,276,0.11576461791992188,9.123316287994385,1746748447.977829,1746748457.2169101
507,246,0.05734968185424805,8.019604682922363,1746748448.2273386,1746748456.3042932
816,321,0.11011981964111328,10.535199165344238,1746748448.4777653,1746748459.1230845
351,134,0.07474970817565918,4.280477523803711,1746748448.7272975,1746748453.082525
340,84,0.07280158996582031,2.750723361968994,1746748448.9780264,1746748451.8015516
593,231,0.08951807022094727,7.4689109325408936,1746748449.2303255,1746748456.7887547
982,186,0.1490170955657959,6.072130441665649,1746748449.4773262,1746748455.698474
1214,416,0.19588112831115723,14.038127422332764,1746748449.727781,1746748463.9617898
899,434,0.077880859375,14.69236135482788,1746748449.977833,1746748464.7480755
450,272,0.08120107650756836,9.339896440505981,1746748450.22762,1746748459.6487176
535,246,0.12801814079284668,8.366441249847412,1746748450.477385,1746748458.971845
898,250,0.09912753105163574,8.235766887664795,1746748450.7280312,1746748459.0629258
633,120,0.053897857666015625,3.911003828048706,1746748450.9777217,1746748454.9426239
686,101,0.11611795425415039,3.2422072887420654,1746748451.2275245,1746748454.58585
1000,146,0.11975216865539551,4.584331274032593,1746748451.4774926,1746748456.1815765
487,9,0.07207822799682617,0.23998403549194336,1746748451.7275734,1746748452.039636
782,253,0.14058232307434082,8.472676753997803,1746748451.9803355,1746748460.5935948
558,42,0.05557131767272949,1.3667175769805908,1746748452.2279072,1746748453.6501963
488,133,0.0665283203125,4.42957329750061,1746748452.4781961,1746748456.974298
926,433,0.0870354175567627,15.150365352630615,1746748452.7281559,1746748467.965557
780,350,0.08605027198791504,12.054485559463501,1746748452.9773211,1746748465.1178572
920,298,0.15468263626098633,10.530567646026611,1746748453.2272549,1746748463.9125054
614,281,0.08240747451782227,9.784316539764404,1746748453.4772635,1746748463.3439877
1204,112,0.07053399085998535,3.9328036308288574,1746748453.7272222,1746748457.73056
889,194,0.06902623176574707,6.773082733154297,1746748453.979827,1746748460.8219361
578,272,0.11622118949890137,9.62778115272522,1746748454.2286265,1746748463.972629
738,327,0.146773099899292,11.336956977844238,1746748454.4777527,1746748465.961483
997,289,0.09374403953552246,10.303230047225952,1746748454.7271955,1746748465.1241698
879,381,0.12808990478515625,13.56483793258667,1746748454.9772022,1746748468.6701305
844,326,0.07715606689453125,11.421966314315796,1746748455.2273822,1746748466.7265048
775,193,0.07306766510009766,6.715106964111328,1746748455.4772549,1746748462.2654297
1596,223,0.08169865608215332,8.00529670715332,1746748455.7283628,1746748463.8153584
895,261,0.053980112075805664,9.471355438232422,1746748455.9772615,1746748465.5025973
1172,302,0.17005205154418945,10.601227521896362,1746748456.2276173,1746748466.9988973
1218,162,0.0872337818145752,5.852445602416992,1746748456.4778109,1746748462.4174907
739,386,0.12360954284667969,14.044370412826538,1746748456.7281957,1746748470.8961759
810,318,0.1464078426361084,11.420751333236694,1746748456.9776337,1746748468.5447931
1556,51,0.22952818870544434,1.7715702056884766,1746748457.227451,1746748459.2285497
602,150,0.08281397819519043,5.367055892944336,1746748457.4773514,1746748462.9272218
778,206,0.11622333526611328,7.426653146743774,1746748457.7280376,1746748465.2709143
742,254,0.1279747486114502,9.059589147567749,1746748457.9779332,1746748467.1654973
1443,189,0.22618985176086426,6.750774145126343,1746748458.2299123,1746748465.2068765
541,294,0.10882902145385742,10.436579942703247,1746748458.477911,1746748469.0233204
857,131,0.15172910690307617,4.632707357406616,1746748458.7284307,1746748463.5128677
1024,175,0.15304327011108398,6.120299816131592,1746748458.9772694,1746748465.2506127
1404,366,0.10769772529602051,13.225581407546997,1746748459.22863,1746748472.5619094
1152,67,0.07489323616027832,2.1983046531677246,1746748459.4772687,1746748461.7504668
407,47,0.10910654067993164,1.4479279518127441,1746748459.7275877,1746748461.2846224
327,10,0.05743908882141113,0.42507314682006836,1746748459.977677,1746748460.4601896
1402,177,0.19927668571472168,6.238732814788818,1746748460.2273648,1746748466.6653745
1624,266,0.11486172676086426,9.519705533981323,1746748460.4775147,1746748470.1120822
516,17,0.08815312385559082,0.6131081581115723,1746748460.7278986,1746748461.42916
1150,276,0.17551231384277344,9.935921907424927,1746748460.9781156,1746748471.0895498
1016,246,0.05391693115234375,9.117421627044678,1746748461.2279432,1746748470.399282
871,303,0.14158892631530762,11.385501146316528,1746748461.4779184,1746748473.0050087
1003,238,0.1611194610595703,8.559246063232422,1746748461.7277496,1746748470.4481153
760,206,0.06758499145507812,7.571684122085571,1746748461.9773078,1746748469.6165776
1159,508,0.192152738571167,19.045897722244263,1746748462.2278006,1746748481.4658515
505,107,0.06962752342224121,3.8710525035858154,1746748462.4801104,1746748466.4207907
440,185,0.07293844223022461,6.753312349319458,1746748462.7274234,1746748469.5536745
835,271,0.09002280235290527,10.037524223327637,1746748462.9780629,1746748473.1056101
1182,284,0.18393397331237793,10.302531957626343,1746748463.2275207,1746748473.7139869
1641,305,0.24100279808044434,11.28899621963501,1746748463.4802601,1746748475.0102592
1344,346,0.09896230697631836,12.415315389633179,1746748463.7277486,1746748476.2420266
760,318,0.08239150047302246,11.871752977371216,1746748463.977904,1746748475.9320488
839,275,0.16153216361999512,9.955185413360596,1746748464.2280757,1746748474.3447936
1152,232,0.18775320053100586,8.790865898132324,1746748464.4776678,1746748473.4562871
831,129,0.0758509635925293,4.648834943771362,1746748464.727913,1746748469.452599
