prompt_tokens,generation_tokens,ttft,generation_time,launch_time,finish_time
658,275,0.05046582221984863,4.9650795459747314,1746767841.0964248,1746767846.1119707
512,332,0.03580355644226074,6.187355041503906,1746767841.1596913,1746767847.3828504
517,222,0.032708168029785156,3.928602457046509,1746767841.2220938,1746767845.1834047
483,270,0.03490281105041504,4.9745402336120605,1746767841.2836902,1746767846.2931335
1309,240,0.037236690521240234,4.400003671646118,1746767841.3462882,1746767845.7835288
742,125,0.04215598106384277,2.1076292991638184,1746767841.4089873,1746767843.5587728
947,181,0.03827023506164551,3.2315688133239746,1746767841.4716766,1746767844.7415159
973,244,0.04331254959106445,4.553900957107544,1746767841.5345387,1746767846.1317527
646,51,0.04125666618347168,0.7902102470397949,1746767841.5963671,1746767842.4278355
267,475,0.03592085838317871,9.982784032821655,1746767841.6594727,1746767851.6781778
1179,77,0.050375938415527344,1.2843570709228516,1746767841.7228768,1746767843.0576105
306,234,0.03691720962524414,4.43365216255188,1746767841.7837477,1746767846.2543173
482,250,0.032649993896484375,4.787022590637207,1746767841.847893,1746767846.6675658
448,262,0.03384661674499512,5.068055152893066,1746767841.9102848,1746767847.0121868
1029,162,0.036407470703125,2.9864602088928223,1746767841.9723978,1746767844.9952657
199,310,0.0393979549407959,6.1444220542907715,1746767842.0344486,1746767848.2182689
680,108,0.03836393356323242,1.9445223808288574,1746767842.096406,1746767844.0792928
731,137,0.041916847229003906,2.540492296218872,1746767842.1590328,1746767844.7414422
779,460,0.0413050651550293,9.894592046737671,1746767842.22182,1746767852.1577175
845,247,0.0462799072265625,4.868229150772095,1746767842.2843745,1746767847.1988838
323,53,0.03326749801635742,0.9268064498901367,1746767842.3478134,1746767843.3078876
165,130,0.031042098999023438,2.4580488204956055,1746767842.4113235,1746767844.9004145
1041,297,0.036264657974243164,6.013114929199219,1746767842.4730523,1746767848.522432
1128,327,0.051155805587768555,6.684967517852783,1746767842.5338979,1746767849.2700214
344,30,0.03486323356628418,0.529320240020752,1746767842.5980186,1746767843.1622024
899,222,0.04402303695678711,4.434465169906616,1746767842.658896,1746767847.1373844
802,173,0.0523066520690918,3.41983962059021,1746767842.721621,1746767846.1937678
647,158,0.04213380813598633,3.1074113845825195,1746767842.7841513,1746767845.9336967
689,276,0.037564754486083984,5.6377222537994385,1746767842.8470438,1746767848.5223308
473,246,0.04514718055725098,4.989602327346802,1746767842.909567,1746767847.9443169
