prompt_tokens,generation_tokens,ttft,generation_time,user_id,question_id,launch_time,finish_time
76.0,20.0,0.08869242668151855,0.9891531467437744,7603,1,1746575327.241544,1746575328.31939
76.0,20.0,0.08856439590454102,0.9880309104919434,7604,1,1746575329.1496513,1746575330.2262466
76.0,20.0,0.11863851547241211,0.998342752456665,7605,1,1746575331.0605686,1746575332.17755
76.0,20.0,0.09992170333862305,1.0076301097869873,7606,1,1746575332.96988,1746575334.0774322
76.0,20.0,0.0923771858215332,0.9932072162628174,7607,1,1746575334.8780487,1746575335.9636333
76.0,20.0,0.09000372886657715,0.9995007514953613,7608,1,1746575336.7885892,1746575337.8780944
76.0,20.0,0.13261747360229492,0.9988327026367188,7609,1,1746575338.6994658,1746575339.8309162
76.0,20.0,0.09704780578613281,0.9980449676513672,7610,1,1746575340.60613,1746575341.701223
76.0,20.0,0.11566925048828125,1.0078485012054443,7611,1,1746575342.5150647,1746575343.6385827
76.0,20.0,0.1090545654296875,0.9946837425231934,7612,1,1746575344.421476,1746575345.5252147
76.0,20.0,0.0795440673828125,0.9801733493804932,7613,1,1746575346.2296855,1746575347.2894032
76.0,20.0,0.09193301200866699,0.9986565113067627,7614,1,1746575348.1366465,1746575349.2272363
76.0,20.0,0.07497572898864746,0.9887323379516602,7615,1,1746575350.0467162,1746575351.1104245
76.0,20.0,0.08139514923095703,0.9956893920898438,7616,1,1746575351.9580407,1746575353.0351255
76.0,20.0,0.09836220741271973,0.9996507167816162,7617,1,1746575353.866717,1746575354.9647303
76.0,20.0,0.10294818878173828,1.009432077407837,7618,1,1746575355.753906,1746575356.8662865
76.0,20.0,0.0674750804901123,0.9823455810546875,7619,1,1746575325.636201,1746575326.6860218
125.0,20.0,0.11066770553588867,1.029883623123169,7619,2,1746575357.665166,1746575358.8057175
76.0,20.0,0.10611081123352051,0.9939193725585938,7620,1,1746575327.5423818,1746575328.6424127
125.0,20.0,0.09916305541992188,1.0489933490753174,7620,2,1746575359.5741448,1746575360.722302
76.0,20.0,0.08835530281066895,1.0063893795013428,7621,1,1746575329.4506507,1746575330.5453959
