prompt_tokens,generation_tokens,ttft,generation_time,user_id,question_id,launch_time,finish_time
76.0,20.0,0.07273149490356445,0.9608054161071777,6803,1,1746574687.3394558,1746574688.372993
76.0,20.0,0.08977484703063965,1.0132498741149902,6804,1,1746574689.449299,1746574690.552324
76.0,20.0,0.06911516189575195,0.9630119800567627,6805,1,1746574691.5586915,1746574692.590819
76.0,20.0,0.07529926300048828,1.019287109375,6806,1,1746574693.6674623,1746574694.762049
76.0,20.0,0.09811234474182129,1.0149805545806885,6807,1,1746574695.877023,1746574696.9901161
76.0,20.0,0.1173410415649414,1.008836269378662,6808,1,1746574697.9841516,1746574699.1103292
76.0,20.0,0.07570528984069824,1.0118448734283447,6809,1,1746574700.094023,1746574701.1815736
76.0,20.0,0.08241963386535645,0.9628210067749023,6810,1,1746574702.2010698,1746574703.246311
76.0,20.0,0.11455202102661133,1.0071475505828857,6811,1,1746574704.3126566,1746574705.4343565
76.0,20.0,0.08715176582336426,0.9623687267303467,6812,1,1746574706.4217513,1746574707.471272
76.0,20.0,0.09568572044372559,1.0184600353240967,6813,1,1746574708.52944,1746574709.6435864
76.0,20.0,0.09244108200073242,0.9641730785369873,6814,1,1746574710.6370647,1746574711.6936793
76.0,20.0,0.08211636543273926,1.0131487846374512,6815,1,1746574712.7461462,1746574713.8414118
76.0,20.0,0.09244728088378906,0.9601547718048096,6816,1,1746574714.8556592,1746574715.9082618
76.0,20.0,0.10693812370300293,1.008612871170044,6817,1,1746574716.9334438,1746574718.048995
76.0,20.0,0.07427978515625,1.0129773616790771,6818,1,1746574719.0426447,1746574720.1299024
76.0,20.0,0.07661604881286621,1.0037505626678467,6819,1,1746574685.634207,1746574686.7145739
125.0,20.0,0.10088801383972168,1.042919397354126,6819,2,1746574721.2527308,1746574722.396539
76.0,20.0,0.09422111511230469,1.012786626815796,6820,1,1746574687.7404423,1746574688.8474503
125.0,20.0,0.11955595016479492,0.998077392578125,6820,2,1746574723.3645625,1746574724.4821963
76.0,20.0,0.11242294311523438,1.0069763660430908,6821,1,1746574689.8507597,1746574690.9701595
125.0,20.0,0.11268258094787598,1.0512166023254395,6821,2,1746574725.474367,1746574726.6382666
76.0,20.0,0.07346439361572266,0.960906982421875,6822,1,1746574691.9601333,1746574692.994505
125.0,20.0,0.09916162490844727,1.0318868160247803,6822,2,1746574727.5829997,1746574728.7140486
76.0,20.0,0.09999585151672363,1.0120787620544434,6823,1,1746574694.068581,1746574695.180656
125.0,20.0,0.0855855941772461,1.046422004699707,6823,2,1746574729.691972,1746574730.82398
76.0,20.0,0.07131528854370117,1.0142085552215576,6824,1,1746574696.177926,1746574697.2634501
125.0,20.0,0.1273176670074463,1.0567662715911865,6824,2,1746574731.8000817,1746574732.984166
76.0,20.0,0.09122657775878906,1.0086636543273926,6825,1,1746574698.2850223,1746574699.3849127
125.0,20.0,0.08310055732727051,1.0514819622039795,6825,2,1746574733.911322,1746574735.045905
76.0,20.0,0.10274934768676758,1.012150526046753,6826,1,1746574700.3947752,1746574701.5096753
125.0,20.0,0.11133933067321777,1.0469868183135986,6826,2,1746574736.0201807,1746574737.178507
76.0,20.0,0.1179201602935791,1.0151159763336182,6827,1,1746574702.5021894,1746574703.6352258
125.0,20.0,0.08797931671142578,0.9871792793273926,6827,2,1746574738.1336906,1746574739.2088494
76.0,20.0,0.08083391189575195,1.006368637084961,6828,1,1746574704.6133733,1746574705.7005763
125.0,20.0,0.12051868438720703,1.0621495246887207,6828,2,1746574740.2402768,1746574741.4229455
76.0,20.0,0.09299492835998535,0.9616522789001465,6829,1,1746574706.7226794,1746574707.7773268
125.0,20.0,0.10937023162841797,1.0219252109527588,6829,2,1746574742.3483636,1746574743.4796593
76.0,20.0,0.11385369300842285,1.0138881206512451,6830,1,1746574708.830219,1746574709.9579613
125.0,20.0,0.10796904563903809,0.9793446063995361,6830,2,1746574744.4581857,1746574745.5454998
76.0,20.0,0.08277702331542969,1.0147364139556885,6831,1,1746574710.93782,1746574712.0353336
125.0,20.0,0.10930180549621582,1.0522842407226562,6831,2,1746574746.5862331,1746574747.7478197
76.0,20.0,0.11727404594421387,0.961737871170044,6832,1,1746574713.0472963,1746574714.1263084
125.0,20.0,0.1110529899597168,0.9929888248443604,6832,2,1746574748.6939905,1746574749.798033
76.0,20.0,0.07365703582763672,1.0110714435577393,6833,1,1746574715.1566808,1746574716.2414095
125.0,20.0,0.09526681900024414,1.0723819732666016,6833,2,1746574750.8041177,1746574751.9717667
76.0,20.0,0.07484817504882812,1.0126149654388428,6834,1,1746574717.234325,1746574718.3217888
125.0,20.0,0.1105508804321289,1.0366151332855225,6834,2,1746574752.810744,1746574753.9579105
76.0,20.0,0.07914972305297852,0.960181713104248,6835,1,1746574719.3433368,1746574720.3826687
125.0,20.0,0.1323988437652588,1.0510120391845703,6835,2,1746574754.919203,1746574756.1026146
76.0,20.0,0.09118080139160156,1.0053911209106445,6836,1,1746574685.9349706,1746574687.0315428
125.0,20.0,0.12079977989196777,1.0645818710327148,6836,2,1746574721.555094,1746574722.7404761
174.0,20.0,0.11043214797973633,1.0579402446746826,6836,3,1746574757.1281798,1746574758.2965524
76.0,20.0,0.11777567863464355,1.0042014122009277,6837,1,1746574688.0414484,1746574689.1634262
125.0,20.0,0.11187195777893066,1.0422000885009766,6837,2,1746574723.6654062,1746574724.8194785
174.0,20.0,0.08082747459411621,1.0480618476867676,6837,3,1746574759.2383373,1746574760.3672268
76.0,20.0,0.0977318286895752,0.9636542797088623,6838,1,1746574690.1517696,1746574691.213156
125.0,20.0,0.09629058837890625,1.037688970565796,6838,2,1746574725.775094,1746574726.909074
174.0,20.0,0.10477042198181152,0.9825704097747803,6838,3,1746574761.348306,1746574762.435647
76.0,20.0,0.09865450859069824,1.0091614723205566,6839,1,1746574692.2611516,1746574693.3689678
125.0,20.0,0.11398696899414062,1.0510342121124268,6839,2,1746574727.883985,1746574729.049007
174.0,20.0,0.07486629486083984,1.0592460632324219,6839,3,1746574763.4589357,1746574764.5930486
76.0,20.0,0.11451888084411621,1.005540370941162,6840,1,1746574694.3713984,1746574695.491458
125.0,20.0,0.07736563682556152,1.0593032836914062,6840,2,1746574729.9928422,1746574731.1295116
174.0,20.0,0.08038783073425293,1.0802819728851318,6840,3,1746574765.566253,1746574766.7269232
76.0,20.0,0.08295702934265137,1.01206374168396,6841,1,1746574696.4787374,1746574697.5737584
125.0,20.0,0.08109474182128906,1.0453503131866455,6841,2,1746574732.1019673,1746574733.2284126
174.0,20.0,0.08478403091430664,1.0223493576049805,6841,3,1746574767.6750631,1746574768.7821968
76.0,20.0,0.09350204467773438,0.9558424949645996,6842,1,1746574698.5879037,1746574699.6372488
125.0,20.0,0.11710166931152344,1.0395386219024658,6842,2,1746574734.2120757,1746574735.3687165
174.0,20.0,0.12498044967651367,1.0057613849639893,6842,3,1746574769.7848983,1746574770.9156404
76.0,20.0,0.07644104957580566,1.0075938701629639,6843,1,1746574700.6957405,1746574701.7797759
125.0,20.0,0.08867669105529785,1.044762372970581,6843,2,1746574736.3228471,1746574737.4562864
174.0,20.0,0.10601353645324707,1.101395845413208,6843,3,1746574771.8938105,1746574773.1012204
76.0,20.0,0.09258747100830078,1.007979393005371,6844,1,1746574702.802895,1746574703.9034622
125.0,20.0,0.12406253814697266,1.0320708751678467,6844,2,1746574738.433033,1746574739.5891669
174.0,20.0,0.07307028770446777,1.0861077308654785,6844,3,1746574774.0007372,1746574775.1599154
76.0,20.0,0.10111427307128906,1.0049171447753906,6845,1,1746574704.9141924,1746574706.020224
125.0,20.0,0.08925199508666992,1.0540566444396973,6845,2,1746574740.5410664,1746574741.6843753
174.0,20.0,0.11280155181884766,1.0503435134887695,6845,3,1746574776.481971,1746574777.6451163
76.0,20.0,0.11651182174682617,1.0085124969482422,6846,1,1746574707.0238857,1746574708.1489103
125.0,20.0,0.10897493362426758,1.007324457168579,6846,2,1746574742.649247,1746574743.7655466
174.0,20.0,0.11764121055603027,1.050201654434204,6846,3,1746574778.2895038,1746574779.4573472
76.0,20.0,0.08159327507019043,1.0132925510406494,6847,1,1746574709.1309142,1746574710.2258003
125.0,20.0,0.1024622917175293,1.1190083026885986,6847,2,1746574744.75899,1746574745.9804611
174.0,20.0,0.1048891544342041,1.0748605728149414,6847,3,1746574780.3972642,1746574781.5770144
76.0,20.0,0.10588479042053223,0.9503493309020996,6848,1,1746574711.2386794,1746574712.2949138
125.0,20.0,0.09620857238769531,1.0358881950378418,6848,2,1746574746.8872821,1746574748.0193791
174.0,20.0,0.09129786491394043,1.0744421482086182,6848,3,1746574782.5055118,1746574783.6712523
76.0,20.0,0.07431602478027344,1.0131759643554688,6849,1,1746574713.3485014,1746574714.4359937
125.0,20.0,0.11836838722229004,1.0303304195404053,6849,2,1746574748.994875,1746574750.1435742
174.0,20.0,0.11428236961364746,1.0337226390838623,6849,3,1746574784.614034,1746574785.7620392
76.0,20.0,0.07699298858642578,0.9720892906188965,6850,1,1746574715.62459,1746574716.6736724
