prompt_tokens,generation_tokens,ttft,generation_time,user_id,question_id,launch_time,finish_time
76.0,20.0,0.10560870170593262,0.9726676940917969,2803,1,1746571491.1401112,1746571492.218388
76.0,20.0,0.10185074806213379,0.9479663372039795,2804,1,1746571495.8522825,1746571496.9021003
76.0,20.0,0.11882805824279785,0.9734129905700684,2805,1,1746571500.6663358,1746571501.7585773
76.0,20.0,0.0729365348815918,0.9633255004882812,2806,1,1746571505.3797011,1746571506.4159636
76.0,20.0,0.07747483253479004,0.9750857353210449,2807,1,1746571510.0929928,1746571511.1455538
76.0,20.0,0.10617804527282715,0.9453432559967041,2808,1,1746571514.9115274,1746571515.9630492
76.0,20.0,0.0996408462524414,0.9620907306671143,2809,1,1746571519.653685,1746571520.715417
76.0,20.0,0.11088871955871582,0.9482533931732178,2810,1,1746571524.3656874,1746571525.42483
76.0,20.0,0.0985863208770752,0.9624302387237549,2811,1,1746571529.0779562,1746571530.138973
76.0,20.0,0.10015702247619629,0.9683687686920166,2812,1,1746571533.8909478,1746571534.9594738
76.0,20.0,0.10435986518859863,0.9439160823822021,2813,1,1746571538.6043437,1746571539.6526198
76.0,20.0,0.06830024719238281,0.9566032886505127,2814,1,1746571543.317414,1746571544.3423178
76.0,20.0,0.07402610778808594,0.965489387512207,2815,1,1746571548.0701668,1746571549.1096828
76.0,20.0,0.11400103569030762,0.9403457641601562,2816,1,1746571552.882277,1746571553.936624
76.0,20.0,0.07592630386352539,0.9436948299407959,2817,1,1746571557.5940182,1746571558.6136398
76.0,20.0,0.10148859024047852,0.9537270069122314,2818,1,1746571562.4065633,1746571563.461779
76.0,20.0,0.09071588516235352,0.9471237659454346,2819,1,1746571487.131626,1746571488.1694658
125.0,20.0,0.11130118370056152,0.9701642990112305,2819,2,1746571567.2192366,1746571568.3007026
76.0,20.0,0.07580780982971191,0.9537520408630371,2820,1,1746571491.8414822,1746571492.8710423
125.0,20.0,0.09709453582763672,0.9824521541595459,2820,2,1746571571.9312599,1746571573.010807
76.0,20.0,0.07850146293640137,0.9526686668395996,2821,1,1746571496.6541355,1746571497.6853058
125.0,20.0,0.09205031394958496,0.9540197849273682,2821,2,1746571576.744552,1746571577.7906225
76.0,20.0,0.0822455883026123,0.9604253768920898,2822,1,1746571501.3685303,1746571502.4112017
125.0,20.0,0.12486815452575684,0.9692790508270264,2822,2,1746571581.3833792,1746571582.4775271
76.0,20.0,0.07603192329406738,0.9419713020324707,2823,1,1746571506.0815427,1746571507.0995462
125.0,20.0,0.13069939613342285,0.9509270191192627,2823,2,1746571586.09572,1746571587.1773472
